,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
309,Mario Bross (Plaza Norte),$$ • Latina • Comida rápida,,,"Carrera 65 No 86-191, Barranquilla, Atlántico, Colombia, Local 109, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mario-bross-plaza-norte/sPQsw1I0S3aunqG363bi2A
310,El Duende Fast Food,$ • Americana,,,"Cra 47 # 66-98, Barranquilla, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/el-duende-fast-food/Pol_9GmsS5u_QsoY1hdvYg
311,Crosh's House (Olaya),$ • Americana,,,"Cl. 71 #31-59, Barranquilla, Atlántico, Colombia, Local,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/croshs-house-olaya/LxoW_R6ySMSfFtraqBREuQ
312,KFC (Carrera 43),$ • Pollo • Comida rápida,4.6,(50+),"Cra. 43, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/kfc-carrera-43/nX1Yt046TtecHPYBWaX4Lw
313,KFC (Americas),$ • Pollo • Comida rápida,4.5,(50+),"Cra. 60 #77-75, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/kfc-americas/971b77K6QnePInnzk6eq-g
314,Piko Riko (CC Americano),$$ • Pollo,3.9,(22),"Cra. 38, Local 215, Barranquilla, Atlántico 080016 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-cc-americano/JK618-1URQKpToRhfgpM-Q
315,Arana Express Viva,$ • Medio Oriente • Árabe • Pollo,4.1,(19),"Carrera 51b # 87- 50, Barranquilla, Atlantico 080020 Colombia, atlantico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arana-express-viva/GCKgXU24TOi9tNzobOaOEA
316,Piko Riko (CC L' Aquarium),$ • Pollo,,,"Carrera 45b # 88-23, Barranquilla, Atlantico Colombia, Atlantico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-cc-l-aquarium/Q1tyV-IoRcqX27bULwwRmA
317,Piko Riko (U Autonoma),$$ • Colombiana,,,"Cra. 46, Barranquilla, Atlántico, Colombia, U. Autonoma Ingresar Por La Calle 88,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-u-autonoma/7LYfrQCvSOSXhJ4_lU_D-g
318,Arana Express (Calle 70),$$ • Pollo,,,"Los Estudiantes Con Calle 70b #92, Barranquilla, Atlántico, Colombia, Cl 70B # 38-06 ,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arana-express-calle-70/TbG2O9qZTbOvO1AABKm0MQ
319,Don Cayeye,$ • Colombiana • Latina • Comida rápida • Pollo,,,"Calle 70 #49-52, Barranquilla, Atlántico 080002 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/don-cayeye/0HCR4ATERjK1aPITggOaDA
320,Tropical Broasted Chicken (BAQ),$ • Pollo,,,"Carrera 45b # 88-23, Barranquilla, 080020 Colombia, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/tropical-broasted-chicken-baq/zvuxh4j3T_CoqzvOZpHhdQ
321,Frisby (Vicero Plazaa),$ • Pollo,,,"Cl. 77 #71-34, Barranquilla, Atlántico, Colombia, Calle 77 No. 71 - 34 Local No. 3-1 Vivero Plaza,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/frisby-vicero-plazaa/bS6QKn3vS8aPpRjKurXzxQ
322,Arana Express (Americano),$$ • Árabe • Medio Oriente • Pollo,4.4,(33),"Cra. 38, Local 211, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arana-express-americano/8F_ju7boQqqqbXplfb2Pwg
323,Rico el Pollo,$$ • Pollo,4.8,(11),"Cl. 79 #43b-36, Barranquilla, Atlántico, Colombia, Calle 79 # 43B 36, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/rico-el-pollo/sHC0R8b0Tpuosafgdn8LzQ
324,Arana Express (Portal Prado),$$ • Medio Oriente • Árabe • Pollo,,,"Cl. 53 #46-192, Calle 53 #46-192, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arana-express-portal-prado/TTWWTyrARmurDFQ3gUfqdA
325,Lechona Compa'e Choncho,$ • Colombiana • Pollo,,,"Cra. 75 ## 82 - 70, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/lechona-compae-choncho/SDSW8LdNT9mSZ_lwN-zpOA
326,Arana Express Simón Bolivar,$ • Medio Oriente • Árabe • Pollo,,,"Cl. 74 #38-61, Barranquilla, Atlántico, Colombia, Centro Comercial Americano , Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arana-express-simon-bolivar/aWJP11N7RdGTI4G8TWhx_g
327,La Totuma De La Abuela,$$ • Latina,3.8,(50+),"Local 3, Cl. 50 #43-114, Barranquilla, Atlántico, Colombia, Cl. 50 #43-114  Local 3,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-totuma-de-la-abuela/kv1z-_T9STS2kyRML2Px0g
328,Sancocho Express,$$ • Colombiana • Pollo,4.2,(20),"Cl. 80 #64-57, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sancocho-express/Hu_JirnUQ66B5f2jyALQGA
329,La Plaza del Arriero,Colombiana,5,(11),"Cra. 38 #74-61, Barranquilla, Atlántico • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-plaza-del-arriero/WdgLX5QRQ-OhRhfKhGjBHg
330,Buffalo Grill (Portal del Prado),$$ • Filetes • Hamburguesas,,,"Centro Comercial Prado, Cl. 53 #46-192, Barranquilla, Atlántico, Colombia, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/buffalo-grill-portal-del-prado/ykHes5JJR6WuqO7Y6lotgw
331,Mario Bross (Plaza Norte),$$ • Latina • Comida rápida,,,"Carrera 65 No 86-191, Barranquilla, Atlántico, Colombia, Local 109, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mario-bross-plaza-norte/sPQsw1I0S3aunqG363bi2A
332,Zaitun (Plaza),$$ • Mediterránea,,,"Cl. 99 #58-99, Barranquilla, Atlántico, Colombia, Local 37, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/zaitun-plaza/2Njx4WQ2QtKkVysN2Dv9rA
333,Restaurante Donde Mama,$$ • Colombiana,,,"Cra. 60 #68-38, Barranquilla, Atlántico, Colombia, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/restaurante-donde-mama/Nrhr5MKATgGRreAA2zghwg
334,Alegoria,$$ • Colombiana,,,"Cl. 70 #50-36, Barranquilla, Atlántico, Colombia, Calle 70 # 50 36, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/alegoria/uGGrD4GeQUepoazldFNPRw
335,Piko Riko (Portal Prado),$$ • Pollo,,,"Portal Del Prado Shopping Center, Local 206, Atlántico • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-portal-prado/j_HxsKgnTByRH8h9dlgARQ
336,Maília,$$ • Italiana • Latina fusión,,,"Cra. 48, Cra 48 # 74 71,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mailia/q0c61ETEQiq77gzIwUxYcA
337,Healthy Food Gourmet (Cra 51B),$$ • Saludable,4.7,(27),"Carrera 51b #79-150 , Cra 51b # 79-150 Local 1,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/healthy-food-gourmet-cra-51b/DECaaQSRQAicSm7gkuHKCw
338,Subway (Castellana Plaza),$ • Sandwiches • Saludable,,,"Cra. 53, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/subway-castellana-plaza/K3tHP1ERSSSCmae6YvRHPw
339,Entre Panes,$ • Sandwiches,,,"7512 Carrera 67, Barranquilla, 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/entre-panes/J3uhGwCtToKKCZTAULt8Ig
340,Comidas Rápidas donde Victor,$ • Sandwiches,,,"Cl. 80b #42b-69, Piso2, Barranquilla, Atlántico 080020 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/comidas-rapidas-donde-victor/eDlKx-1oQMG7VdQMaFCyQg
341,Snack Fit Me,$$ • Saludable,,,"Cra 50 #82-149, Barranquilla, Atlántico, 080001, Segundo Piso, Subir Escalera, Gimnasio Power Fit.,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/snack-fit-me/2HFzOVMaQoCu-BKXVGRaDg
342,Roots Veggie & Healthy Food,$$ • Saludable,,,"Cl. 93 #42h-60, Barranquilla, Atlántico, 080020, Cll 93 #42H-60,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/roots-veggie-%26-healthy-food/7AOrbrlSRzeI5Xq-H7Pa6w
343,Healthy Food (Plaza del Parque),$$ • Saludable,,,"Entre Y, Cl. 98, Barranquilla, Atlántico, Colombia, Calle 99 # 53-105 Local 31 - 32,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/healthy-food-plaza-del-parque/-R19NKTcQ46C0dSc3V49lA
344,Amazonía,$$ • Saludable,,,"Cl. 99 #53, Calle 99 # 53-40, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/amazonia/IZOH7vfiSHqhVoFMXzAKFA
345,Fruttos de Paz,$ • Saludable,,,"Calle 70 # 50-10, Barranquilla, Atlantico 080002 Colombia, Local 03,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/fruttos-de-paz/_usfi66vTvuCS1qh4Y5FVw
346,Subway (Calle 72),$ • Sandwiches • Saludable,,,"Cl. 72 #54-55, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/subway-calle-72/JcUbvSSTSJSoYj2_f4ksUQ
347,Subway (CC Viva),$$ • Sándwich • Saludable,3.8,(14),"Centro Comercial Viva, Local 357, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/subway-cc-viva/ButMzqBXSWKecjTZDr5kaw
348,La Bodega Bistro,$ • Sandwiches,,,"4567 Calle 50, Barranquilla,  080002 Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-bodega-bistro/AvKuiR-pSuGvaE1MFhxQFw
349,Teresina Gourmet,$ • Sandwiches,,,"Cra. 71 #83-74, Barranquilla, Atlántico 080001 Colombia, Barranquilla 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/teresina-gourmet/MGSYpIe3TO-9OSFJuhhuwg
350,Cosechas (Calle 77),$$ • Jugos y licuados,4.7,(15),"Cl. 77 #58-53, Barranquilla, Atlántico, Colombia, Barrio Country. Frente A La Registraduria Del Country Y La Gasolinera Terpel.,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cosechas-calle-77/nP3BqrP-TruTiK55CUdpgQ
351,Nativos (Calle 80),$ • Jugos y licuados,,,"Cl. 80 #50-16, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/nativos-calle-80/0egIOC_XQIOEAVhPKdJe4w
352,Vic Burger Company,$$ • Burgers,3.8,(29),"Calle 73 # 41-55, Barranquilla, Atlántico 080020 Colombia, Casa B, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/vic-burger-company/n78crjL3TY2JzTDzMCSnRg
353,McDonald's (Prado),$$ • Hamburguesas • Americana • Comida rápida • Postres,4.5,(50+),"Cl. 80 #51b-10, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-prado/CKlzOtaIQra7z0XMoOeHaQ
354,McDonald's Carrera 43,Hamburguesas,4.5,(50+),"Cra. 43, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-carrera-43/1tYVSE4jTEOxxD5VlbmTSg
355,Entre Panes,$ • Sandwiches,,,"7512 Carrera 67, Barranquilla, 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/entre-panes/J3uhGwCtToKKCZTAULt8Ig
356,Bull's Wings ,$$ • Alitas,4.5,(27),"Cl. 81 #65-49, Barranquilla, Atlántico, Colombia, Casa,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/bulls-wings/ifQOeXc-Q7-OsoBNTs27Kg
357,JEMDOG'S fastfood,$ • Burgers,,,"5034 Carrera 52, Barranquilla, Atlantico 080002 Colombia, Barranquilla 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/jemdogs-fastfood/JMThVxQhQq25tVGNlaMsZg
358,Mr. Chuzz (Bq Norte),$ • Americana,,,"Cra. 59c ##79-324, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mr-chuzz-bq-norte/we-ZMpLtQqG_aFo95v13UA
359,Fifty Four (Calle 54),$$ • Colombiana,,,"Cl. 54 #37-06, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/fifty-four-calle-54/Hqm5r6p-S7CNLGU3ykoAvg
360,Samue In,$$ • Americana,4.6,(50+),"Cra. 52 ##84-98, Barranquilla, Atlántico, Colombia, Cra 52 84 126, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/samue-in/89hGnzANQxegLmTIY2M8HA
361,Pinky y Cerebro (Calle 88),$$ • Americana,4.3,(16),"Cl. 88, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/pinky-y-cerebro-calle-88/yDfiAtjcRNSzEVJeYU1rkQ
362,Santa Parrilla Mix,$$ • Colombiana • Americana,,,"Cra. 33 #71-139, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/santa-parrilla-mix/fJRBQAiIRPyFRjUHyB1LRg
363,Sarabel,$ • Colombiana,,,"Cra. 43 #76-14, Barranquilla Atlántico, Barranquilla, Atlántico 080020 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sarabel/CEBe7UUBR7yfrWUEzC-vNQ
364,Andre's Burgers,$ • Burgers,,,"Cra. 25b #56-115, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/andres-burgers/wNbYgE5rTDKB6ZjWXbuP0g
365,Subway (Castellana Plaza),$ • Sandwiches • Saludable,,,"Cra. 53, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/subway-castellana-plaza/K3tHP1ERSSSCmae6YvRHPw
366,Callme Pizza,$$ • Pizza,,,"Calle 91a #75a-06, Local 2, Barranquilla, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/callme-pizza/ceJE_4-jRcmdQK1sWcSd7w
367,Comidas Rápidas donde Victor,$ • Sandwiches,,,"Cl. 80b #42b-69, Piso2, Barranquilla, Atlántico 080020 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/comidas-rapidas-donde-victor/eDlKx-1oQMG7VdQMaFCyQg
368,Delicias Canaán ,Americana,4.8,(11),"Cra. 36 #54-110, Barranquilla, Atlántico, Colombia, Cra. 36 # 54-110,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/delicias-canaan/1Ag70rqfQReMqNyGdfxqfw
369,Bull's Wings (Boston),$ • Alitas,4.5,(14),"Calle 62 # 43 - 77, Barranquilla, Atlántico 080002 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/bulls-wings-boston/PJUlkVohSzm1fnT0Di0ksA
370,Piko Riko (CC Americano),$$ • Pollo,3.9,(22),"Cra. 38, Local 215, Barranquilla, Atlántico 080016 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-cc-americano/JK618-1URQKpToRhfgpM-Q
371,Arepas y Chuzos La 80,$ • Colombiana,,,"Cra. 67 #70-40, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arepas-y-chuzos-la-80/oy0lU_SpRiOZSwQnLs5XNg
372,Mono's Pizza,$ • Pizza,4.5,(13),"Carrera 70 # 88 - 09, Barranquilla, Villa Carolina 080001 Colombia, Villa Carolina 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/monos-pizza/qV2KTPHBRmmzl8s5Yg-9Hw
373,Piko Riko (CC L' Aquarium),$ • Pollo,,,"Carrera 45b # 88-23, Barranquilla, Atlantico Colombia, Atlantico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-cc-l-aquarium/Q1tyV-IoRcqX27bULwwRmA
374,Crosh's House (Olaya),$ • Americana,,,"Cl. 71 #31-59, Barranquilla, Atlántico, Colombia, Local,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/croshs-house-olaya/LxoW_R6ySMSfFtraqBREuQ
375,El Duende Fast Food,$ • Americana,,,"Cra 47 # 66-98, Barranquilla, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/el-duende-fast-food/Pol_9GmsS5u_QsoY1hdvYg
376,La Saga Fast Food,$$ • Americana,,,"Cra 43 N. 95a -08 , Local 2,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-saga-fast-food/SVT1CBPiQp-UD2qlz2Q-QA
377,Dogor Mix,$$ • Americana,,,"Cra. 65 #74-36, Barranquilla, Atlántico, Colombia, Cra. 65 # 74-36,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/dogor-mix/xcqNVl7vTtCKQ_sgo8gdPw
378,BAQ Burger House,$ • Burgers,4.6,(28),"Calle 92 # 51c-30 Local 3, Barranquilla, Atlantico 080020 Colombia, Atlantico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/baq-burger-house/91WlesqHRGSoF81MqLHMjA
379,La Bodega Bistro,$ • Sandwiches,,,"4567 Calle 50, Barranquilla,  080002 Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-bodega-bistro/AvKuiR-pSuGvaE1MFhxQFw
380,Teresina Gourmet,$ • Sandwiches,,,"Cra. 71 #83-74, Barranquilla, Atlántico 080001 Colombia, Barranquilla 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/teresina-gourmet/MGSYpIe3TO-9OSFJuhhuwg
381,Burger Mode,$ • Burgers,4.3,(10),"Cl. 80 #64-57, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/burger-mode/tVRi_STuQOKDRW0Q4vZDLA
382,Giuliano Knibal,$ • Pizza,,,"Cra. 38 #76 193, Local 4, Barranquilla, Atlántico 080016 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/giuliano-knibal/OwTO6mz8TYius_Wt3XWSWw
383,Subway (Calle 72),$ • Sandwiches • Saludable,,,"Cl. 72 #54-55, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/subway-calle-72/JcUbvSSTSJSoYj2_f4ksUQ
384,Klisto food,$ • Pizza,,,"Cra. 66 #74-191, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/klisto-food/0pKZmCD9TjGcdSOuR7WmHw
385,Mí Bella Rosa BR,$ • Burgers,,,"Cra. 32 #68-46, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mi-bella-rosa-br/95krQ2atSICtbInzOOBAgA
386,Bomba Camarón,$ • Mariscos,,,"Cra. 65 # 84 - 256, Barranquilla, Atlántico 080001 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/bomba-camaron/S7jYdz6vR0-YYPANkXOLxw
387,Angus Burger (Barranquilla),$ • Burgers,,,"Cl. 92 #46-31, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/angus-burger-barranquilla/ajG85bbOQnWdjeezWg4e7g
388,McDonald's Portal del Prado,Hamburguesas,,,"Cl. 53 #46-192, Barranquilla, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-portal-del-prado/KLy6jNWHS-aasnJ9lRmxIQ
389,Tropical Broasted Chicken (BAQ),$ • Pollo,,,"Carrera 45b # 88-23, Barranquilla, 080020 Colombia, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/tropical-broasted-chicken-baq/zvuxh4j3T_CoqzvOZpHhdQ
390,Juan Valdez Jumbo Prado,$ • Café y té,,,"Cra.56 No. 75-155 Prado, Barranquilla, Colombia, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/juan-valdez-jumbo-prado/jvabjGEWQYi0o5AeqnBRug
391,Juan Valdez Mallplaza,$ • Café y té,,,"Carrera 55 No. 99-51 Mallplaza Buenavista, Piso 1 Local A-1002-A, Barranquilla, Colombia, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/juan-valdez-mallplaza/Ulw99n8cSkC0goB9S9Rn6g
