,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
666,Vertigo Wings (Chia),$$ • Alitas • Hamburguesas,,,"Centro Chía, Chía, Cundinamarca, Colombia, C.C Centro Chia Local 49 Plazoleta De Comidas 1 Piso,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/vertigo-wings-chia/Afl7Rnd-T9uVb7cYAGnuCQ
667,Vertigo Wings (Chia),$$ • Alitas • Hamburguesas,,,"Centro Chía, Chía, Cundinamarca, Colombia, C.C Centro Chia Local 49 Plazoleta De Comidas 1 Piso,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/vertigo-wings-chia/Afl7Rnd-T9uVb7cYAGnuCQ
668,Starbucks Baazar Chia,$$ • Cafetería • Saludable,4.8,(160),"Km 2 Via Chia- Cajica Costado Occidental, Cundinamarca • Más información",https://www.ubereats.com/co/bogota/food-delivery/starbucks-baazar-chia/U4dv5n_MSRe5BTXNCaXWOw
669,Starbucks Baazar Chia,$$ • Cafetería • Saludable,4.8,(160),"Km 2 Via Chia- Cajica Costado Occidental, Cundinamarca • Más información",https://www.ubereats.com/co/bogota/food-delivery/starbucks-baazar-chia/U4dv5n_MSRe5BTXNCaXWOw
670,Starbucks Baazar Chia,$$ • Cafetería • Saludable,4.8,(160),"Km 2 Via Chia- Cajica Costado Occidental, Cundinamarca • Más información",https://www.ubereats.com/co/bogota/food-delivery/starbucks-baazar-chia/U4dv5n_MSRe5BTXNCaXWOw
671,Coffee Break Cafe,$$ • Café y té,,,"Cra. 3 Este #20-84,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/coffee-break-cafe/aO8ZmUGQS8WkyZsYvu7QXA
672,Coffee Break Cafe,$$ • Café y té,,,"Cra. 3 Este #20-84,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/coffee-break-cafe/aO8ZmUGQS8WkyZsYvu7QXA
673,Coffee Break Cafe,$$ • Café y té,,,"Cra. 3 Este #20-84,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/coffee-break-cafe/aO8ZmUGQS8WkyZsYvu7QXA
674,Coffee Break Cafe,$$ • Café y té,,,"Cra. 3 Este #20-84,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/coffee-break-cafe/aO8ZmUGQS8WkyZsYvu7QXA
675,Coffee Break Cafe,$$ • Café y té,,,"Cra. 3 Este #20-84,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/coffee-break-cafe/aO8ZmUGQS8WkyZsYvu7QXA
676,Coffee Break Cafe,$$ • Café y té,,,"Cra. 3 Este #20-84,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/coffee-break-cafe/aO8ZmUGQS8WkyZsYvu7QXA
677,Dos Chingones (Fontanar),$$ • Sándwich • Mexicana,4.8,(33),"Av. Paseo Los Zipas, Cajicá - Chía #5, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/dos-chingones-fontanar/xW5N1YAyTEWJBJjWMY_bog
678,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
679,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
680,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
681,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
682,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
683,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
684,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
685,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
686,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
687,Pasta La Mamma Mia,$ • Europea,,,"Av. Chilacos #1-50, Bogotá, Chía 250002 Colombia, Bogota, Chía 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pasta-la-mamma-mia/NTNe2PfSTXiKYtszs0OMAg
688,Lasañas C & C,$ • Italiana • Pasta,,,"Cl. 4 #6-75, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/lasanas-c-%26-c/kGKozLkKSyOHBBCmrzTeUA
689,Pizza Al Paso,$ • Italiana,,,"7-25 Diagonal 13, Chía, Cundinamarca 250001 Colombia, Bogota, Bogota 110221 • Más información",https://www.ubereats.com/co/bogota/food-delivery/pizza-al-paso/R67LzoNFQXipuWFXAwScvw
690,Crepes & Waffles - Bazaar,$$ • Gourmet,4.8,(200+),"Km 2 Via, Cajicá - Chía, Chía, Costado Occidental, Chía, Cundinamarca, Colombia, Vereda Bojacá Lote El Jardín B Y El Jardín 2 LOCAL 1-05,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-bazaar/143juV8ARNiQtSfEfGLK1Q
691,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
692,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
693,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
694,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
695,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
696,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
697,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
698,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
699,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
700,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
701,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
702,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
703,Crepes & Waffles - Centro Chía,$$ • Gourmet,4.7,(183),"Chía, Cundinamarca, Colombia, Local 1231,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/crepes-%26-waffles-centro-chia/rIv7R-RdQ2KKTlGwFcEhCw
704,El Carnal (Centro Chía),$$ • Mexicana,4.6,(117),"Avenida Pradilla 900 Este, Local 58 - 59 Chia, Chía, Cundinamarca, Colombia, Km 900 Vía Cajica Centro Comercial Centro Chia Local 161,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/el-carnal-centro-chia/KiFyU9ooS8OoH0wcg8Ywiw
705,El Carnal (Centro Chía),$$ • Mexicana,4.6,(117),"Avenida Pradilla 900 Este, Local 58 - 59 Chia, Chía, Cundinamarca, Colombia, Km 900 Vía Cajica Centro Comercial Centro Chia Local 161,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/el-carnal-centro-chia/KiFyU9ooS8OoH0wcg8Ywiw
706,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
707,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
708,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
709,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
710,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
711,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
712,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
713,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
714,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
715,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
716,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
717,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
718,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
719,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
720,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
721,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
722,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
723,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
724,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
725,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
726,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
727,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
728,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
729,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
730,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
731,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
732,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
733,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
734,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
735,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
736,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
737,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
738,La Lupe (Chia),$$ • Mexicana,4.6,(31),"Cl. 2 #11-24, Chía, Cundinamarca, Colombia,  • Más información",https://www.ubereats.com/co/bogota/food-delivery/la-lupe-chia/MxbDr7N6SjaFxFx2yQZ0fA
739,La Waffleria (Cabecera),$$ • Postres,,,"Cra. 36 #52-28, Bucaramanga, Santander, Colombia, Santander 680003 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/la-waffleria-cabecera/qnADx_EXSNG3NODmkZu-7A
740,Don Jacobo Postres y Ponques - Real de minas,$ • Postres,,,"Cra. 8 #61-137 Local 8, Bucaramanga, Santander, Colombia,  • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/don-jacobo-postres-y-ponques-real-de-minas/5pWIWKEkTCO6AxeQPRuRtQ
741,McDonald's (San Pio),$$ • Hamburguesas • Postres • Comida rápida • Americana,4.3,(50+),"Cra. 36 #44-73, Bucaramanga, Santander, Colombia,  • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/mcdonalds-san-pio/3ZgTVGNpQCilo8vlf7eScQ
742,Rollice,$ • Ice Cream & Frozen Yogurt,,,"El Cacique Centro Comercial, Cl. 93 #34-99 Local 419, El Tejar, Bucaramanga, Santander, Colombia,  • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/rollice/QDfp-Ob5Q3aRSjzbSwFwSA
743,McDonald's (Cacique),$$ • Hamburguesas • Comida rápida • Americana • Postres,,,"Tranv 93 Con Calle 93 Local 387, Centro Comercial Cacique, Bucaramanga, Santander, Colombia,  • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/mcdonalds-cacique/0tEO9C5_TiajDnbcvuVQNw
744,Don Jediondo (Megamall),$$ • Colombiana,,,"Cra. 33a #21-15, L-53, Bucaramanga, Santander 680002 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/don-jediondo-megamall/YLmrLHTbRnSRZZ4J9BVY6A
745,Pescara Seafood,$$ • Mariscos,4.4,(10),"Cl. 34 #24-44, Bucaramanga, Santander, Colombia, Calle 34 # 24-44, Santander 680002 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/pescara-seafood/HuWzy9sIT2mvovEPh0C5CQ
746,Quimbaya Parrilla Gourmet,$ • Colombiana • Comida rápida,,,"Local 101, Cra 26a ## 10-52, Bucaramanga, Santander, Colombia,  • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/quimbaya-parrilla-gourmet/hJ3JZLyiRReJ8HePRT2L5w
747,Loncheria Boulevar,$$ • Colombiana,,,"Cra. 19 #19-12, Bucaramanga, Santander, Colombia, Carrera 19 #, 19-12, Santander 680011 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/loncheria-boulevar/rSilUxNGTb6Y3MQdoBHnLQ
748,Onces Cabecera,Colombiana,,,"Cra. 33 #49-35, Local 12 A, Bucaramanga, Santander 680003 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/onces-cabecera/WXTM58msSZG3e3o2DpLKzg
749,Onces (Acropolis),Colombiana,,,"Samanes, Cl. 56 ##9-140, Bucaramanga, Santander, Colombia, K1-11,  • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/onces-acropolis/P6fwEwLPTx-mVaJW-hyfEQ
750,Simbrah (Hacienda),$$ • Colombiana,,,"Cra. 35a, Bucaramanga, Santander 680003 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/simbrah-hacienda/IuGW6-1HQ-q0LfjVJdIssA
751,Simbrah (Prado),$$ • Colombiana,,,"Cra. 35, Calle 35-06, Bucaramanga, Santander 680002 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/simbrah-prado/reV0gL0SS0egTPfyw54p3A
752,Ricuras Paisas,$ • Colombiana,,,"Cra. 30 #32-32, Bucaramanga, Santander, Colombia,  • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/ricuras-paisas/4SZjhRNYT-ub0naTnV3y4g
753,Mercagan (Cra 33),$ • Colombiana,4.7,(50+),"Carrera 33 # 42-12, Bucaramanga, 110221 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/mercagan-cra-33/01FwYqELS-W5pYviDEa1Ew
754,Mercagan (Sanpio),$ • Colombiana,4.8,(50+),"Carrera 34 # 44-84, Bucaramanga, 110221 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/mercagan-sanpio/y0Ys21hGQY-2tcuW3lKRqw
755,Mercagan Cabecera (4 Etapa),$ • Colombiana,4.9,(37),"Centro Comercial Cabecera 4ta Etapa, Bucaramanga, Santander 680003 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/mercagan-cabecera-4-etapa/Z3nKI-uQS_OPVhGlet3aAw
756,Arepalandia,$ • Colombiana,,,"Calle 34 # 27- 66, Bucaramanga, Santander 680002288 Colombia, santander 110221 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/arepalandia/oVWW58_nTru3HGFgYTbo7Q
757,Doña Parrilla,$ • Colombiana,,,"Av. Los Búcaros # 3-133, Local 16 (Conjunto Marsella Real), Bucaramanga, Comuna 7 680005 Colombia, Comuna 7 110221 • Más información",https://www.ubereats.com/co/bucaramanga/food-delivery/dona-parrilla/aPJfh7akQP-rev8XLvEPdw
